190,3843,7034
191,4144,6419
192,3996,6816
193,3910,6888
194,3950,7007
195,0,0
196,0,0
197,0,0
198,0,0
199,0,0
200,2832,6460
201,3053,6134
202,3028,6177
203,3013,6222
204,2997,6278
205,2960,6364
206,2925,6471
207,3137,6164
208,3074,6268
209,3064,6352
210,3051,6419
211,3005,6479
212,3067,6479
213,3046,6524
214,3098,6524
215,3138,6245
216,3135,6352
217,3135,6415
218,3136,6482
219,3325,6105
220,3320,6207
221,3320,6245
222,3320,6286
223,3318,6347
224,3321,6391
225,3322,6462
226,3324,6501
227,3394,6276
228,3419,6338
229,3422,6387
230,3427,6445
231,3447,6507
232,0,0
233,0,0
234,0,0
235,0,0
236,0,0
237,0,0
238,0,0
239,0,0
240,0,0
241,0,0
242,0,0
243,0,0
244,0,0
245,0,0
246,0,0
247,0,0
248,0,0
249,0,0
250,0,0
251,0,0
252,0,0
253,0,0
254,0,0
255,0,0
256,0,0
257,0,0
258,0,0
259,0,0
260,0,0
261,0,0
262,0,0
263,0,0
264,0,0
265,0,0
266,0,0
267,0,0
268,0,0
269,0,0
270,0,0
271,0,0
272,0,0
273,0,0
274,0,0
275,0,0
276,0,0
277,0,0
278,0,0
279,0,0
280,0,0
281,0,0
282,0,0
283,0,0
284,0,0
285,0,0
286,0,0
287,0,0
288,0,0
289,0,0
290,0,0
291,0,0
292,0,0
293,0,0
294,0,0
295,0,0
296,0,0
297,0,0
298,0,0
299,0,0
300,1819,6436
301,1862,6407
302,1896,6454
303,1918,6520
304,1929,6585
305,1950,6650
306,1974,6705
307,2008,6753
308,2038,6791
309,2066,6836
310,2090,6867
311,2010,6956
312,1912,6368
313,1938,6432
314,1962,6505
315,1975,6587
316,1997,6631
317,2023,6683
318,2048,6721
319,2076,6761
320,2104,6802
321,2117,6832
322,1912,6272
323,1941,6308
324,2003,6451
325,2030,6517
326,2055,6583
327,2068,6658
328,2112,6689
329,2134,6756
330,2164,6811
331,1956,6260
332,1987,6297
333,2014,6359
334,2042,6405
335,2072,6449
336,2107,6516
337,2133,6560
338,2160,6624
339,2180,6704
340,2203,6766
341,1994,6238
342,2031,6271
343,2080,6316
344,2099,6376
345,2132,6419
346,2169,6489
347,2203,6526
348,2245,6624
349,2324,6730
350,2181,6247
351,2150,6340
352,2171,6367
353,2201,6411
354,2245,6477
355,2278,6567
356,2339,6622
357,2219,6323
358,2281,6352
359,2274,6401
360,2301,6443
361,2340,6502
362,2369,6542
363,2392,6579
364,2277,6146
365,2281,6246
366,2351,6349
367,2350,6418
368,2380,6491
369,2353,6151
370,2352,6211
371,2352,6265
372,2441,6346
373,2422,6434
374,2428,6499
375,6465,6572
376,2461,6153
377,2430,6248
378,2505,6244
379,2497,6395
380,2610,6140
381,2608,6245
382,2629,6364
383,2613,6450
384,2604,6646
385,2600,6758
386,2427,6856
387,2429,6955
388,2521,6906
389,2720,6145
390,2685,6266
391,2772,6306
392,2729,6406
393,2713,6482
394,2698,6533
395,2820,6173
396,2960,6123
397,2932,6183
398,2912,6247
399,2872,6344
400,3515,5644
401,3959,5756
402,4582,5460
403,4538,5990
404,3430,5767
405,3371,5817
406,3370,5907
407,3314,5943
408,3430,5852
409,3480,5887
410,3564,5920
411,3617,5951
412,3574,5960
413,3527,5999
414,3487,6027
415,3448,6055
416,3408,6073
417,3394,6112
418,3411,6149
419,3446,6173
420,3468,6200
421,3488,6232
422,3519,6262
423,3561,6278
424,3604,6278
425,3613,6002
426,3595,6043
427,3528,6060
428,3489,6089
429,3452,6110
430,3496,6144
431,3527,6193
432,3600,6178
433,3513,5825
434,3688,5974
435,3673,6033
436,3669,6065
437,3660,6124
438,3663,6158
439,3673,6194
440,3672,6225
441,3731,6091
442,3725,6141
443,3776,6106
444,3771,6157
445,3746,6209
446,3722,6255
447,3789,6219
448,3772,6263
449,3587,6415
450,4734,6203
451,0,0
452,0,0
453,0,0
454,0,0
455,0,0
456,0,0
457,0,0
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,0,0
464,0,0
465,0,0
466,0,0
467,0,0
468,0,0
469,0,0
470,0,0
471,0,0
472,0,0
473,0,0
474,0,0
475,0,0
476,0,0
477,0,0
478,0,0
479,0,0
480,0,0
481,0,0
482,0,0
483,0,0
484,0,0
485,0,0
486,0,0
487,0,0
488,0,0
489,0,0
490,0,0
491,0,0
492,0,0
493,0,0
494,0,0
495,0,0
496,0,0
497,0,0
498,0,0
499,0,0
500,2268,5453
501,2292,5509
502,2314,5555
503,2347,5612
504,2350,5700
505,2417,5809
506,2457,5879
507,2512,5960
508,2499,6019
509,2552,6025
510,2619,6035
511,2324,5443
512,2363,5507
513,2429,5529
514,2418,5588
515,2418,5627
516,2418,5666
517,2416,5702
518,2504,5768
519,2541,5832
520,2596,5903
521,2401,5413
522,2425,5472
523,2490,5494
524,2509,5541
525,2494,5592
526,2496,5626
527,2507,5666
528,2506,5707
529,2589,5795
530,2487,5377
531,2479,5408
532,2498,5437
533,2542,5447
534,2548,5508
535,2575,5541
536,2552,5607
537,2612,5668
538,2614,5711
539,2695,5897
540,2767,5991
541,2540,5390
542,2562,5426
543,2598,5454
544,2616,5492
545,2662,5533
546,2644,5585
547,2604,5608
548,2642,5626
549,2603,5375
550,2648,5410
551,2673,5473
552,2723,5536
553,2713,5584
554,2713,5621
555,2708,5700
556,2698,5753
557,2727,5400
558,2719,5455
559,2797,5501
560,2792,5587
561,2782,5637
562,2762,5731
563,2747,5770
564,2858,5368
565,2794,5422
566,2856,5470
567,2929,5535
568,2885,5623
569,2835,5682
570,2815,5767
571,2812,5869
572,2929,5362
573,2894,5431
574,3054,5495
575,3035,5560
576,3002,5658
577,2893,5704
578,2976,5724
579,2865,5788
580,2917,5811
581,2969,5825
582,3039,5855
583,2916,5905
584,3008,5943
585,2982,6018
586,2995,5283
587,2957,5417
588,3029,5403
589,3056,5442
590,3144,5603
591,3094,5727
592,3212,5743
593,3145,5810
594,3133,5883
595,3091,5964
596,3294,5569
597,3236,5629
598,3295,5655
599,3213,5851
600,0,0
601,1346,6009
602,1397,5952
603,1464,5936
604,1430,6064
605,1484,6107
606,1513,6133
607,1544,6159
608,1574,6184
609,1605,6210
610,1715,6305
611,1724,6437
612,1576,6560
613,1558,5979
614,1548,6034
615,1608,6009
616,1660,6056
617,1698,6092
618,1773,6152
619,1818,6194
620,1847,6217
621,1887,6247
622,1913,6272
623,1799,6368
624,1690,6016
625,1763,6026
626,1783,6098
627,1842,6106
628,1876,6157
629,1877,6195
630,1926,6223
631,1677,5927
632,1725,5977
633,1761,5918
634,1805,5959
635,1835,5993
636,1886,6063
637,1937,6132
638,1976,6182
639,1677,5695
640,1709,5727
641,1737,5762
642,1761,5801
643,1813,5861
644,1848,5908
645,1886,5952
646,1931,6019
647,2059,6049
648,1779,5649
649,1766,5723
650,1817,5715
651,1817,5768
652,1857,5814
653,1898,5855
654,1936,5890
655,1956,5927
656,1985,5991
657,1918,5890
658,2023,5860
659,2071,5962
660,2125,6019
661,1950,5510
662,2013,5698
663,2102,5895
664,2154,5923
665,2207,5976
666,2239,6028
667,2051,5482
668,2068,5526
669,2187,5849
670,2228,5886
671,2294,5986
672,2347,6011
673,2119,5485
674,2118,5526
675,2119,5580
676,2151,5632
677,2165,5658
678,2184,5691
679,2198,5718
680,2238,5761
681,2263,5813
682,2292,5857
683,2342,5943
684,2181,5468
685,2165,5517
686,2193,5594
687,2210,5656
688,2227,5695
689,2228,5482
690,2228,5519
691,2260,5563
692,2282,5617
693,2279,5658
694,2298,5735
695,2320,5780
696,2354,5833
697,2399,5991
698,2434,5969
699,2435,6020
700,2436,5254
701,2442,5298
702,2457,5330
703,2530,4954
704,2501,5262
705,2508,5316
706,2552,5297
707,2765,4430
708,2689,5061
709,2712,5131
710,2616,5276
711,2609,5330
712,2773,5061
713,2785,5174
714,2677,5301
715,2680,5342
716,2738,5342
717,2920,4962
718,2987,5217
719,3307,4865
720,3687,4495
721,3894,4574
722,3760,4991
723,3872,5217
724,4260,4158
725,4349,4405
726,4389,4540
727,4505,4649
728,4697,4681
729,0,0
730,0,0
731,0,0
732,0,0
733,0,0
734,0,0
735,0,0
736,0,0
737,0,0
738,0,0
739,0,0
740,0,0
741,0,0
742,0,0
743,0,0
744,0,0
745,0,0
746,0,0
747,0,0
748,0,0
749,0,0
750,0,0
751,0,0
752,0,0
753,0,0
754,0,0
755,0,0
756,0,0
757,0,0
758,0,0
759,0,0
760,0,0
761,0,0
762,0,0
763,0,0
764,0,0
765,0,0
766,0,0
767,0,0
768,0,0
769,0,0
770,0,0
771,0,0
772,0,0
773,0,0
774,0,0
775,0,0
776,0,0
777,0,0
778,0,0
779,0,0
780,0,0
781,0,0
782,0,0
783,0,0
784,0,0
785,0,0
786,0,0
787,0,0
788,0,0
789,0,0
790,0,0
791,0,0
792,0,0
793,0,0
794,0,0
795,0,0
796,0,0
797,0,0
798,0,0
799,0,0
800,0,0
801,687,5236
802,709,5284
803,726,5316
804,737,5351
805,737,5387
806,725,5424
807,710,5466
808,701,5502
809,688,5537
810,694,5579
811,779,5689
812,784,5228
813,810,5292
814,823,5416
815,818,5459
816,1285,5545
817,1591,5182
818,1467,5292
819,1454,5327
820,1444,5358
821,1439,5392
822,1443,5431
823,1449,5476
824,1452,5518
825,1463,5563
826,1478,5594
827,1492,5622
828,1520,5649
829,1546,5292
830,1523,5328
831,1513,5361
832,1505,5432
833,1516,5460
834,1527,5487
835,1525,5529
836,1533,5560
837,1555,5593
838,1592,5431
839,1569,5527
840,1609,5508
841,1647,5486
842,1690,5479
843,1706,5586
844,1775,5169
845,1777,5459
846,1791,5368
847,1818,5443
848,1827,5346
849,1829,5400
850,1878,5335
851,1878,5379
852,1862,5432
853,1928,5328
854,1920,5362
855,1909,5400
856,1911,5440
857,1956,5276
858,1977,5312
859,1950,5391
860,1974,5436
861,2021,5282
862,2020,5339
863,2019,5392
864,2048,5436
865,2037,5186
866,2051,5241
867,2067,5323
868,2075,5368
869,2097,5400
870,2137,5434
871,2093,5177
872,2094,5228
873,2109,5264
874,2135,5347
875,2154,5372
876,2212,5419
877,2150,5170
878,2146,5220
879,2165,5274
880,2201,5321
881,2200,5372
882,2257,5361
883,2274,5405
884,2208,5169
885,2219,5214
886,2229,5269
887,2282,5278
888,2314,5341
889,2318,5391
890,2291,5193
891,2338,5285
892,2373,5372
893,2383,5144
894,2394,5202
895,2391,5243
896,2391,5291
897,2424,5357
898,2443,5179
899,2470,5208
900,0,0
901,641,4850
902,630,4903
903,617,4947
904,606,4990
905,596,5045
906,606,5112
907,671,4963
908,659,5006
909,908,4753
910,1045,4439
911,1500,4355
912,2609,3817
913,2623,4011
914,2743,3825
915,2796,3771
916,2865,3825
917,2947,3598
918,2939,3648
919,2957,3833
920,2989,3968
921,3003,3614
922,3071,3696
923,3130,3712
924,3042,3782
925,3067,3942
926,3086,3975
927,3155,3965
928,3207,3918
929,3218,3956
930,3237,3847
931,3329,4009
932,3324,4147
933,3391,4254
934,3412,3772
935,3511,3874
936,3495,3925
937,3541,3924
938,3544,4160
939,3591,3925
940,3648,3867
941,3648,3926
942,3736,3855
943,3759,4256
944,3814,3823
945,3894,4215
946,3914,3755
947,3980,3967
948,4037,3620
949,4182,3662
950,4232,3752
951,4250,3565
952,4305,3460
953,4449,3465
954,4449,3577
955,4535,3382
956,4674,3359
957,4639,3482
958,4584,3547
959,4425,3983
960,4556,3969
961,4846,3351
962,4810,3714
963,5244,3109
964,0,0
965,0,0
966,0,0
967,0,0
968,0,0
969,0,0
970,0,0
971,0,0
972,0,0
973,0,0
974,0,0
975,0,0
976,0,0
977,0,0
978,0,0
979,0,0
980,0,0
981,0,0
982,0,0
983,0,0
984,0,0
985,0,0
986,0,0
987,0,0
988,0,0
989,0,0
990,0,0
991,0,0
992,0,0
993,0,0
994,0,0
995,0,0
996,0,0
997,0,0
998,0,0
999,0,0
1000,0,0
1001,1085,4130
1002,1524,3426
1003,1402,3933
1004,1953,3978
1005,2056,3884
1006,2493,3772
1007,2816,3231
1008,3060,3414
1009,3066,3297
1010,3139,3307
1011,3275,3358
1012,3425,3283
1013,3460,3234
1014,3493,3281
1015,3693,3276
1016,3777,3256
1017,3846,3161
1018,3861,3222
1019,3895,3296
1020,4007,3473
1021,3937,3134
1022,3971,3177
1023,3960,3240
1024,4009,3212
1025,3999,3267
1026,4003,3096
1027,4031,3136
1028,4058,3180
1029,4084,3219
1030,4063,3064
1031,4079,3106
1032,4108,3152
1033,4130,3193
1034,4131,3072
1035,4156,3123
1036,4179,3162
1037,4244,3324
1038,4338,3356
1039,4424,3039
1040,4520,3155
1041,4487,2946
1042,4568,2938
1043,4534,2856
1044,4565,2808
1045,4628,2840
1046,4677,2917
1047,4692,2785
1048,4683,2713
1049,4770,2687
1050,4792,2745
1051,4795,2571
1052,5362,2606
1053,5418,2665
1054,0,0
1055,0,0
1056,0,0
1057,0,0
1058,0,0
1059,0,0
1060,0,0
1061,0,0
1062,0,0
1063,0,0
1064,0,0
1065,0,0
1066,0,0
1067,0,0
1068,0,0
1069,0,0
1070,0,0
1071,0,0
1072,0,0
1073,0,0
1074,0,0
1075,0,0
1076,0,0
1077,0,0
1078,0,0
1079,0,0
1080,0,0
1081,0,0
1082,0,0
1083,0,0
1084,0,0
1085,0,0
1086,0,0
1087,0,0
1088,0,0
1089,0,0
1090,0,0
1091,0,0
1092,0,0
1093,0,0
1094,0,0
1095,0,0
1096,0,0
1097,0,0
1098,0,0
1099,0,0
1100,0,0
1101,0,0
1102,0,0
1103,0,0
1104,0,0
1105,0,0
1106,0,0
1107,0,0
1108,0,0
1109,0,0
1110,0,0
1111,0,0
1112,0,0
1113,0,0
1114,0,0
1115,0,0
1116,0,0
1117,0,0
1118,0,0
1119,0,0
1120,0,0
1121,0,0
1122,0,0
1123,0,0
1124,0,0
1125,0,0
1126,0,0
1127,0,0
1128,0,0
1129,0,0
1130,0,0
1131,0,0
1132,0,0
1133,0,0
1134,0,0
1135,0,0
1136,0,0
1137,0,0
1138,0,0
1139,0,0
1140,0,0
1141,0,0
1142,0,0
1143,0,0
1144,0,0
1145,0,0
1146,0,0
1147,0,0
1148,0,0
1149,0,0
1150,0,0
1151,0,0
1152,0,0
1153,0,0
1154,0,0
1155,0,0
1156,0,0
1157,0,0
1158,0,0
1159,0,0
1160,0,0
1161,0,0
1162,0,0
1163,0,0
1164,0,0
1165,0,0
1166,0,0
1167,0,0
1168,0,0
1169,0,0
1170,0,0
1171,0,0
1172,0,0
1173,0,0
1174,0,0
1175,0,0
1176,0,0
1177,0,0
1178,0,0
1179,0,0
1180,0,0
1181,0,0
1182,0,0
1183,0,0
1184,0,0
1185,0,0
1186,0,0
1187,0,0
1188,0,0
1189,0,0
1190,0,0
1191,0,0
1192,0,0
1193,0,0
1194,0,0
1195,0,0
1196,0,0
1197,0,0
1198,0,0
1199,0,0
1200,0,0
1201,0,0
1202,0,0
1203,0,0
1204,0,0
1205,0,0
1206,0,0
1207,0,0
1208,0,0
1209,0,0
1210,0,0
1211,0,0
1212,0,0
1213,0,0
1214,0,0
1215,0,0
1216,0,0
1217,0,0
1218,0,0
1219,0,0
1220,0,0
1221,0,0
1222,0,0
1223,0,0
1224,0,0
1225,0,0
1226,0,0
1227,0,0
1228,0,0
1229,0,0
1230,0,0
1231,0,0
1232,0,0
1233,0,0
1234,0,0
1235,0,0
1236,0,0
1237,0,0
1238,0,0
1239,0,0
1240,0,0
1241,0,0
1242,0,0
1243,0,0
1244,0,0
1245,0,0
1246,0,0
1247,0,0
1248,0,0
1249,0,0
1250,0,0
1251,0,0
1252,0,0
1253,0,0
1254,0,0
1255,0,0
1256,0,0
1257,0,0
1258,0,0
1259,0,0
1260,0,0
1261,0,0
1262,0,0
1263,0,0
1264,0,0
1265,0,0
1266,0,0
1267,0,0
1268,0,0
1269,0,0
1270,0,0
1271,0,0
1272,0,0
1273,0,0
1274,0,0
1275,0,0
1276,0,0
1277,0,0
1278,0,0
1279,0,0
1280,0,0
1281,0,0
1282,0,0
1283,0,0
1284,0,0
1285,0,0
1286,0,0
1287,0,0
1288,0,0
1289,0,0
1290,0,0
1291,0,0
1292,0,0
1293,0,0
1294,0,0
1295,0,0
1296,0,0
1297,0,0
1298,0,0
1299,0,0
1300,0,0
1301,0,0
1302,0,0
1303,0,0
1304,0,0
1305,0,0
1306,0,0
1307,0,0
1308,0,0
1309,0,0
1310,0,0
1311,0,0
1312,0,0
1313,0,0
1314,0,0
1315,0,0
1316,0,0
1317,0,0
1318,0,0
1319,0,0
1320,0,0
1321,0,0
1322,0,0
1323,0,0
1324,0,0
1325,0,0
1326,0,0
1327,0,0
1328,0,0
1329,0,0
1330,0,0
1331,0,0
1332,0,0
1333,0,0
1334,0,0
1335,0,0
1336,0,0
1337,0,0
1338,0,0
1339,0,0
1340,0,0
1341,0,0
1342,0,0
1343,0,0
1344,0,0
1345,0,0
1346,0,0
1347,0,0
1348,0,0
1349,0,0
1350,0,0
1351,0,0
1352,0,0
1353,0,0
1354,0,0
1355,0,0
1356,0,0
1357,0,0
1358,0,0
1359,0,0
1360,0,0
1361,0,0
1362,0,0
1363,0,0
1364,0,0
1365,0,0
1366,0,0
1367,0,0
1368,0,0
1369,0,0
1370,0,0
1371,0,0
1372,0,0
1373,0,0
1374,0,0
1375,0,0
1376,0,0
1377,0,0
1378,0,0
1379,0,0
1380,0,0
1381,0,0
1382,0,0
1383,0,0
1384,0,0
1385,0,0
1386,0,0
1387,0,0
1388,0,0
1389,0,0
1390,0,0
1391,0,0
1392,0,0
1393,0,0
1394,0,0
1395,0,0
1396,0,0
1397,0,0
1398,0,0
1399,0,0
1400,0,0
1401,0,0
1402,0,0
1403,0,0
1404,0,0
1405,0,0
1406,0,0
1407,0,0
1408,0,0
1409,0,0
1410,0,0
1411,0,0
1412,0,0
1413,0,0
1414,0,0
1415,0,0
1416,0,0
1417,0,0
1418,0,0
1419,0,0
1420,0,0
1421,0,0
1422,0,0
1423,0,0
1424,0,0
1425,0,0
1426,0,0
1427,0,0
1428,0,0
1429,0,0
1430,0,0
1431,0,0
1432,0,0
1433,0,0
1434,0,0
1435,0,0
1436,0,0
1437,0,0
1438,0,0
1439,0,0
1440,0,0
1441,0,0
1442,0,0
1443,0,0
1444,0,0
1445,0,0
1446,0,0
1447,0,0
1448,0,0
1449,0,0
1450,0,0
1451,0,0
1452,0,0
1453,0,0
1454,0,0
1455,0,0
1456,0,0
1457,0,0
1458,0,0
1459,0,0
1460,0,0
1461,0,0
1462,0,0
1463,0,0
1464,0,0
1465,0,0
1466,0,0
1467,0,0
1468,0,0
1469,0,0
1470,0,0
1471,0,0
1472,0,0
1473,0,0
1474,0,0
1475,0,0
1476,0,0
1477,0,0
1478,0,0
1479,0,0
1480,0,0
1481,0,0
1482,0,0
1483,0,0
1484,0,0
1485,0,0
1486,0,0
1487,0,0
1488,0,0
1489,0,0
1490,0,0
1491,0,0
1492,0,0
1493,0,0
1494,0,0
1495,0,0
1496,0,0
1497,0,0
1498,0,0
1499,0,0
1500,0,0
1501,0,0
1502,0,0
1503,0,0
1504,0,0
1505,0,0
1506,0,0
1507,0,0
1508,0,0
1509,0,0
1510,0,0
1511,0,0
1512,0,0
1513,0,0
1514,0,0
1515,0,0
1516,0,0
1517,0,0
1518,0,0
1519,0,0
1520,0,0
1521,0,0
1522,0,0
1523,0,0
1524,0,0
1525,0,0
1526,0,0
1527,0,0
1528,0,0
1529,0,0
1530,0,0
1531,0,0
1532,0,0
1533,0,0
1534,0,0
1535,0,0
1536,0,0
1537,0,0
1538,0,0
1539,0,0
1540,0,0
1541,0,0
1542,0,0
1543,0,0
1544,0,0
1545,0,0
1546,0,0
1547,0,0
1548,0,0
1549,0,0
1550,0,0
1551,0,0
1552,0,0
1553,0,0
1554,0,0
1555,0,0
1556,0,0
1557,0,0
1558,0,0
1559,0,0
1560,0,0
1561,0,0
1562,0,0
1563,0,0
1564,0,0
1565,0,0
1566,0,0
1567,0,0
1568,0,0
1569,0,0
1570,0,0
1571,0,0
1572,0,0
1573,0,0
1574,0,0
1575,0,0
1576,0,0
1577,0,0
1578,0,0
1579,0,0
1580,0,0
1581,0,0
1582,0,0
1583,0,0
1584,0,0
1585,0,0
1586,0,0
1587,0,0
1588,0,0
1589,0,0
1590,0,0
1591,0,0
1592,0,0
1593,0,0
1594,0,0
1595,0,0
1596,0,0
1597,0,0
1598,0,0
1599,0,0
1600,0,0
1601,0,0
1602,0,0
1603,0,0
1604,0,0
1605,0,0
1606,0,0
1607,0,0
1608,0,0
1609,0,0
1610,0,0
1611,0,0
1612,0,0
1613,0,0
1614,0,0
1615,0,0
1616,0,0
1617,0,0
1618,0,0
1619,0,0
1620,0,0
1621,0,0
1622,0,0
1623,0,0
1624,0,0
1625,0,0
1626,0,0
1627,0,0
1628,0,0
1629,0,0
1630,0,0
1631,0,0
1632,0,0
1633,0,0
1634,0,0
1635,0,0
1636,0,0
1637,0,0
1638,0,0
1639,0,0
1640,0,0
1641,0,0
1642,0,0
1643,0,0
1644,0,0
1645,0,0
1646,0,0
1647,0,0
1648,0,0
1649,0,0
1650,0,0
1651,0,0
1652,0,0
1653,0,0
1654,0,0
1655,0,0
1656,0,0
1657,0,0
1658,0,0
1659,0,0
1660,0,0
1661,0,0
1662,0,0
1663,0,0
1664,0,0
1665,0,0
1666,0,0
1667,0,0
1668,0,0
1669,0,0
1670,0,0
1671,0,0
1672,0,0
1673,0,0
1674,0,0
1675,0,0
1676,0,0
1677,0,0
1678,0,0
1679,0,0
1680,0,0
1681,0,0
1682,0,0
1683,0,0
1684,0,0
1685,0,0
1686,0,0
1687,0,0
1688,0,0
1689,0,0
1690,0,0
1691,0,0
1692,0,0
1693,0,0
1694,0,0
1695,0,0
1696,0,0
1697,0,0
1698,0,0
1699,0,0
1700,0,0
1701,0,0
1702,0,0
1703,0,0
1704,0,0
1705,0,0
1706,0,0
1707,0,0
1708,0,0
1709,0,0
1710,0,0
1711,0,0
1712,0,0
1713,0,0
1714,0,0
1715,0,0
1716,0,0
1717,0,0
1718,0,0
1719,0,0
1720,0,0
1721,0,0
1722,0,0
1723,0,0
1724,0,0
1725,0,0
1726,0,0
1727,0,0
1728,0,0
1729,0,0
1730,0,0
1731,0,0
1732,0,0
1733,0,0
1734,0,0
1735,0,0
1736,0,0
1737,0,0
1738,0,0
1739,0,0
1740,0,0
1741,0,0
1742,0,0
1743,0,0
1744,0,0
1745,0,0
1746,0,0
1747,0,0
1748,0,0
1749,0,0
1750,0,0
1751,0,0
1752,0,0
1753,0,0
1754,0,0
1755,0,0
1756,0,0
1757,0,0
1758,0,0
1759,0,0
1760,0,0
1761,0,0
1762,0,0
1763,0,0
1764,0,0
1765,0,0
1766,0,0
1767,0,0
1768,0,0
1769,0,0
1770,0,0
1771,0,0
1772,0,0
1773,0,0
1774,0,0
1775,0,0
1776,0,0
1777,0,0
1778,0,0
1779,0,0
1780,0,0
1781,0,0
1782,0,0
1783,0,0
1784,0,0
1785,0,0
1786,0,0
1787,0,0
1788,0,0
1789,0,0
1790,0,0
1791,0,0
1792,0,0
1793,0,0
1794,0,0
1795,0,0
1796,0,0
1797,0,0
1798,0,0
1799,0,0
1800,0,0
1801,0,0
1802,0,0
1803,0,0
1804,0,0
1805,0,0
1806,0,0
1807,0,0
1808,0,0
1809,0,0
1810,0,0
1811,0,0
1812,0,0
1813,0,0
1814,0,0
1815,0,0
1816,0,0
1817,0,0
1818,0,0
1819,0,0
1820,0,0
1821,0,0
1822,0,0
1823,0,0
1824,0,0
1825,0,0
1826,0,0
1827,0,0
1828,0,0
1829,0,0
1830,0,0
1831,0,0
1832,0,0
1833,0,0
1834,0,0
1835,0,0
1836,0,0
1837,0,0
1838,0,0
1839,0,0
1840,0,0
1841,0,0
1842,0,0
1843,0,0
1844,0,0
1845,0,0
1846,0,0
1847,0,0
1848,0,0
1849,0,0
1850,0,0
1851,0,0
1852,0,0
1853,0,0
1854,0,0
1855,0,0
1856,0,0
1857,0,0
1858,0,0
1859,0,0
1860,0,0
1861,0,0
1862,0,0
1863,0,0
1864,0,0
1865,0,0
1866,0,0
1867,0,0
1868,0,0
1869,0,0
1870,0,0
1871,0,0
1872,0,0
1873,0,0
1874,0,0
1875,0,0
1876,0,0
1877,0,0
1878,0,0
1879,0,0
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
